index,Longitude,Latitude,County
1701,-95.15417,30.97719001,Trinity
1702,-80.15000001,34.68333,Chesterfield
1703,-83.41370016,31.10730363,Cook
1704,-99.986,44.51296,Hughes
1705,-101.6089,35.63531,Hutchinson
1706,-90.609747,31.622757,Lincoln
1707,-96.232012,32.6351129,Kaufman
1708,-98.91561443,33.01535399,Young
1709,-94.43541998,33.41457998,Bowie
1710,-92.39,31.7606,Grant
1711,-87.37,39.2,Sullivan
1712,-89.78555,33.723053,Grenada
1713,-95.76455997,30.26864002,Montgomery
1714,-81.3689,29.9061,St. Johns
1715,-81.0906,28.7511,Seminole
1716,-92.2556,34.3025,Grant
1717,-96.65714525,32.36627762,Ellis
1718,-81.92805,28.66333,Lake
1719,-98.01442672,32.7242737,Parker
1720,-83.6447,37.5461,Lee
1721,-97.59986,30.93028,Bell
1722,-81.57833001,33.81416999,Aiken
1723,-98.00901,29.53118,Guadalupe
1724,-87.5725,33.7314,Fayette
1725,-74.95,39.51667,Atlantic
1726,-81.55578935,37.31256552,McDowell
1727,-151.8804,65.6112,Yukon-Koyukuk
1728,-82.46503531,37.95200157,Wayne
1729,-81.13282,32.62149,Jasper
1730,-97.14307932,30.91330003,Milam
1731,-78.3167,34.4,Bladen
1732,-87.16014999,37.03515001,Todd
1733,-84.97694,30.63361,Jackson
1734,-87.06633,33.72225,Walker
1735,-100.1198,45.6141,Campbell
1736,-82.30166667,30.54333333,Baker
1737,-97.91739001,33.10821997,Wise
1738,-79.56167,37.18667,Bedford
1739,-89.3725,32.8883,Leake
1740,-82.085585,39.761099,Perry
1741,-87.1703,33.6358,Walker
1742,-80.90025412,39.25567971,Doddridge
1743,-120.621016,35.317078,San Luis Obispo
1744,-88.4986,30.5678,Jackson
1745,-93.3231,34.3142,Hot Spring
1746,-90.683403,31.245179,Amite
1747,-117.281571,33.824534,Riverside
1748,-84.52844612,31.03320978,Decatur
1749,-78.2,34.2833,Brunswick
1750,-84.99551816,32.51233339,Muscogee
1751,-151.1356,63.4162,Denali
1752,-100.6436355,46.66639088,Morton
1753,-85.28,30.31,Calhoun
1754,-79.4167,34.6333,Robeson
1755,-79,35.3,Harnett
1756,-96.26225,32.685982,Kaufman
1757,-81.97083206,31.59811462,Wayne
1758,-94.127855,33.154367,Cass
1759,-81.87833,28.45695,Lake
1760,-98.57449998,44.66789998,Spink
1761,-82.2775,28.8656,Citrus
1762,-87.4717,35.2967,Lawrence
1763,-95.38333001,32.53332999,Smith
1764,-89.5472,32.7733,Leake
1765,-83.59377598,32.34042137,Houston
1766,-89.3356695,44.1616683,Waushara
1767,-74.33617,42.321299,Greene
1768,-95.38014733,33.56940789,Lamar
1769,-83.4667,36.5867,Claiborne
1770,-93.71784,32.66389,Bossier
1771,-92.829712,42.565049,Butler
1772,-98.78811,29.5299,Bexar
1773,-95.08116999,31.98016999,Cherokee
1774,-82.81495237,33.80485734,Wilkes
1775,-88.655,36.1633,Weakley
1776,-85.44027933,34.496381,Chattooga
1777,-85.84367,33.05314,Tallapoosa
1778,-92.34808,31.64168,LaSalle
1779,-92.48815,33.37758,Calhoun
1780,-101.9694,44.46669999,Haakon
1781,-81.41023819,37.78084084,Raleigh
1782,-78.505,40.72,Cambria
1783,-95.29375,32.39791,Smith
1784,-89.770959,32.673933,Madison
1785,-78.96833,36.98555,Halifax
1786,-81.57499999,33.64055998,Aiken
1787,-88.8086,32.0347,Clarke
1788,-94.95232303,47.03807655,Hubbard
1789,-77.35703,34.78878,Onslow
1790,-74.96249,39.73333,Camden
1791,-81.79,26.72,Lee
1792,-99.78022932,29.25572419,Uvalde
1793,-95.44527002,30.57138998,Walker
1794,-123.9269444,41.85111111,Del Norte
1795,-88.8789,36.9336,Carlisle
1796,-74.8583,40.7106,Hunterdon
1797,-82.7,29.53,Levy
1798,-92.1475,32.5689,Ouachita
1799,-79.27983,34.56429,Robeson
1800,-81.55417,29.34555998,Volusia
1801,-101.37808,30.8786,Crockett
1802,-71.250924,42.9672078,Rockingham
1803,-80.50416998,25.61749998,Miami-Dade
1804,-92.98524344,32.54902926,Bienville
1805,-88.8269,30.6458,Jackson
1806,-83.12971998,30.32360999,Suwannee
1807,-80.04609,34.14727,Darlington
1808,-80.65,27.96,Brevard
1809,-92.45901,34.24278,Grant
1810,-100.469083,31.52713483,Tom Green
1811,-93.8803,34.4658,Montgomery
1812,-87.04859,33.45862,Jefferson
1813,-120.825,37.95194444,Stanislaus
1814,-94.84486762,47.56788148,Beltrami
1815,-89.333705,32.068818,Smith
1816,-83.94784,35.57387,Blount
1817,-76.44383,34.90467,Carteret
1818,-95.14792,32.28125,Smith
1819,-73.37238827,40.67954661,Suffolk
1820,-98.790123,30.4308,Gillespie
1821,-85.60166,30.26417,Bay
1822,-81.4,35.6667,Catawba
1823,-83.7928,36.9728,Knox
1824,-78.7583,34.555,Bladen
1825,-75.777697,43.234553,Oneida
1826,-83.3475,37.4414,Breathitt
1827,-92.79672,30.97832,Rapides
1828,-81.46389792,31.83931957,Liberty
1829,-86.285,33.2039,Talladega
1830,-80.36583,26.75111,Palm Beach
1831,-83.5686,37.2381,Clay
1832,-95.34375001,32.47292,Smith
1833,-81.4275,28.8358,Lake
1834,-83.39967,35.85133,Sevier
1835,-87.92332998,35.54332998,Perry
1836,-83.7772,36.8086,Knox
1837,-84.0328,34.6356,Lumpkin
1838,-102.7416,45.16190002,Perkins
1839,-96.33248,32.9751204,Rockwall
1840,-75.5911,42.400202,Chenango
1841,-97.232634,32.024347,Hill
1842,-80.86249998,27.69861002,Indian River
1843,-83.36973049,33.87484786,Oconee
1844,-93.41931,33.19619,Columbia
1845,-85.4572,33.6911,Cleburne
1846,-81.50945,29.965,St. Johns
1847,-94.09375,32.86041997,Marion
1848,-89.3603,33.4992,Webster
1849,-75.08334,39.59167,Gloucester
1850,-95.05625,32.44792,Smith
1851,-82.81639999,38.42578001,Greenup
1852,-79.1017,35.2417,Harnett
1853,-82.94860999,29.94499998,Lafayette
1854,-92.67878,33.10467,Union
1855,-81.47638997,30.30110999,Duval
1856,-95.15528699,46.91142453,Hubbard
1857,-95.4019,34.4014,Pushmataha
1858,-72.5025877,41.5759325,Middlesex
1859,-96.3350008,32.4383208,Kaufman
1860,-94.94269999,30.72418,Polk
1861,-89.334289,32.526475,Scott
1862,-80.71333333,28.23416667,Brevard
1863,-80.3719,25.4261,Miami-Dade
1864,-86.6489,33.1456,Shelby
1865,-87.7778,33.4567,Tuscaloosa
1866,-89.3306,30.9903,Forrest
1867,-83.8475,37.9025,Powell
1868,-93.1286,35.9336,Newton
1869,-94.2146,32.7798,Marion
1870,-83.76641998,37.59753999,Lee
1871,-85.69325,33.99925,Cherokee
1872,-94.14639999,35.6217,Crawford
1873,-92.4569,32.995,Union
1874,-146.9,64.45,Fairbanks North Star
1875,-81.3683,35.8617,Caldwell
1876,-94.53958,33.44375,Bowie
1877,-87.39249,30.50694,Escambia
1878,-93.9767,33.0356,Miller
1879,-93.0597,32.7667,Claiborne
1880,-95.00207999,31.93957997,Cherokee
1881,-98.1041306,30.7046643,Burnet
1882,-88.65,36.2233,Weakley
1883,-92.64576416,37.29893192,Wright
1884,-95.137975,32.442495,Smith
1885,-85.35448517,44.30576572,Wexford
1886,-95.05209,32.26875,Smith
1887,-98.60527202,29.18889026,Bexar
1888,-79.65,33.73333,Williamsburg
1889,-88.08255,31.13659,Mobile
1890,-79.65090999,34.50235,Marlboro
1891,-107.3919444,37.16083333,Archuleta
1892,-79.53333,36.79167,Pittsylvania
1893,-82.2031,34.8075,Greenville
1894,-73.955484,42.93471827,Saratoga
1895,-94.9467,35.5442,Sequoyah
1896,-102.46542,43.23842,Shannon
1897,-107.3738889,37.3275,Archuleta
1898,-83.6914,37.1136,Clay
1899,-75.61666999,40.33472001,Montgomery
1900,-89.0311,32.1769,Jasper
1901,-83.2147,37.1447,Perry
1902,-79.4651,34.36423,Dillon
1903,-85.01833001,35.41500001,Rhea
1904,-81.94,30.49,Nassau
1905,-99.71310982,32.74946986,Jones
1906,-87.65,40.26,Vermilion
1907,-88.650012,31.488318,Wayne
1908,-78.5183,34.0517,Brunswick
1909,-72.492616,40.900786,Suffolk
1910,-114.3552,48.3765,Flathead
1911,-73.49725339,44.65393223,Clinton
1912,-82.31166997,28.45056,Hernando
1913,-81.25554999,28.455,Orange
1914,-89.809792,45.126006,Lincoln
1915,-79.0517,35.065,Cumberland
1916,-93.4731,36.0939,Newton
1917,-81.72015158,37.79664518,Logan
1918,-95.01270404,47.20861418,Hubbard
1919,-86.195,33.3494,Talladega
1920,-92.36152,31.65472,LaSalle
1921,-73.7834,41.3759,Putnam
1922,-83.48595289,31.98440119,Wilcox
1923,-82.01,30.51,Nassau
1924,-84.7917,35.065,Bradley
1925,-94.6569,36.3147,Delaware
1926,-88.686827,31.726996,Wayne
1927,-89.5639,32.8519,Leake
1928,-76.84848024,43.00385237,Seneca
1929,-71.250924,42.9672078,Rockingham
1930,-92.11795,36.25577,Izard
1931,-77.875,34.3317,New Hanover
1932,-85.86868,33.25882,Clay
1933,-93.54422118,32.55537094,Bossier
1934,-75.87333999,41.04583,Luzerne
1935,-81.1208,33.6194,Orangeburg
1936,-79.43490001,35.04421999,Hoke
1937,-82.21,36.79083333,Russell
1938,-84.33494275,32.15357605,Sumter
1939,-86.9967,33.4583,Jefferson
1940,-105.1869,35.565,San Miguel
1941,-80.06666999,34.08332998,Lee
1942,-93.35389001,35.34848001,Johnson
1943,-83.5279,37.75796999,Wolfe
1944,-94.54385998,32.07071,Panola
1945,-94.68076,32.3272,Rusk
1946,-102.7339,44.68379999,Meade
1947,-84.7217,35.8433,Roane
1948,-81.0167,32.1333,Jasper
1949,-97.07499999,31.66054997,McLennan
1950,-88.21929,31.64756,Washington
1951,-86.4683,35.0267,Lincoln
1952,-90.14393,30.92517,Washington
1953,-93.35847268,30.88820357,Vernon
1954,-85.4581,33.5303,Cleburne
1955,-97.18731997,33.12156999,Denton
1956,-78.065,35.3083,Wayne
1957,-92.21,39.49,Monroe
1958,-82.94855,37.66381998,Magoffin
1959,-96.279459,32.701439,Kaufman
1960,-91.68465999,36.01032997,Izard
1961,-92.06998001,34.04765998,Cleveland
1962,-70.717667,43.539194,York
1963,-88.190342,34.856551,Tishomingo
1964,-84.22849,37.58825998,Madison
1965,-82.28,30.26,Baker
1966,-120.4761111,38.25111111,Calaveras
1967,-96.47632,30.818625,Robertson
1968,-94.63722001,30.40110999,Hardin
1969,-78.9917,35.3083,Harnett
1970,-88.5578,30.7628,George
1971,-87.61185,45.33849,Menominee
1972,-95.12445,32.14961998,Smith
1973,-112.3439,37.3992,Kane
1974,-85.9458,32.6594,Elmore
1975,-81.784805,35.144062,Cherokee
1976,-82.03,30.65,Nassau
1977,-81.5553,31.4808,McIntosh
1978,-89.7847,31.4522,Jefferson Davis
1979,-96.266327,32.849896,Hunt
1980,-100.9287,29.34636,Val Verde
1981,-90.21170124,37.15172118,Bollinger
1982,-97.2591,44.3914,Kingsbury
1983,-96.29806,32.32861001,Henderson
1984,-86.65236,32.61139,Autauga
1985,-95.06917002,36.04516997,Cherokee
1986,-95.5810453,33.6448195,Lamar
1987,-89.715716,30.600126,Pearl River
1988,-80.6814,34.2522,Kershaw
1989,-101.308279,32.096682,Howard
1990,-79.65,34.9167,Richmond
1991,-86.17032,31.41853,Coffee
1992,-89.9503,33.9572,Tallahatchie
1993,-97.73686001,30.01467998,Hays
1994,-86.5267,33.2917,Shelby
1995,-82.13134767,38.68914466,Mason
1996,-98.20619,30.762363,Burnet
1997,-85.6936,33.9911,Cherokee
1998,-94.5881445,31.3442728,Angelina
1999,-98.2380424,30.6206793,Burnet
2000,-95.90925,30.27392,Grimes
2001,-89.1789,33.0736,Winston
2002,-94.96406154,47.20128773,Hubbard
2003,-74.023692,43.42668,Warren
2004,-98.22221,30.17369999,Hays
2005,-92.8719,32.6067,Claiborne
2006,-85.0828,31.8933,Quitman
2007,-81.78473135,33.14152839,Burke
2008,-85.1728,34.4131,Floyd
2009,-87.17,30.65,Santa Rosa
2010,-112.056525,43.611464,Bonneville
2011,-88.24352,35.156533,Hardin
2012,-92.33165999,34.54332998,Saline
2013,-85.85,30.36,Bay
2014,-92.4436,34.2189,Grant
2015,-79.21368,34.72441,Robeson
2016,-90.011301,31.225389,Marion
2017,-101.3773,44.03129999,Haakon
2018,-96.286197,30.615773,Brazos
2019,-75.528485,43.729133,Lewis
2020,-94.6674588,31.9209581,Rusk
2021,-80.4875,34.165,Kershaw
2022,-81.5406,33.6242,Aiken
2023,-88.3014,30.4797,Mobile
2024,-79.3833,35.0333,Hoke
2025,-93.37166001,34.62165997,Garland
2026,-77.6717,35.2983,Lenoir
2027,-92.4475,34.56,Saline
2028,-84.26864235,31.89909204,Lee
2029,-120.283098,36.136949,Fresno
2030,-92.72205,33.40877,Ouachita
2031,-94.45208,33.09375001,Cass
2032,-88.0475,34.2797,Marion
2033,-75.20416,39.62917,Salem
2034,-108.433333,33.733611,Catron
2035,-83.0022,38.3133,Carter
2036,-90.359055,31.894151,Copiah
2037,-86.6575,32.8153,Chilton
2038,-97.544281,33.117048,Wise
2039,-74.8875,39.32083,Cumberland
2040,-97.06,37.45,Cowley
2041,-88.875,31.7444,Wayne
2042,-79.96036,34.06966,Florence
2043,-82.49746098,33.75314888,Lincoln
2044,-79.2333,34.8667,Hoke
2045,-122.5407,46.8581,Thurston
2046,-89.7033,31.5469,Jefferson Davis
2047,-108.6737,45.2999,Big Horn
2048,-90.2508,31.3614,Lincoln
2049,-86.90867,33.73455,Jefferson
2050,-115.4483333,46.77138889,Clearwater
2051,-97.9757309,43.334418,Hutchinson
2052,-92.24338628,37.34976686,Texas
2053,-82.28,29.46,Marion
2054,-80.6206,27.1108,Martin
2055,-77.5417,35.485,Greene
2056,-94.53946044,32.1461844,Panola
2057,-97.4581,29.1689,DeWitt
2058,-98.23558,30.46994,Burnet
2059,-83.8611,37.5181,Lee
2060,-113.4366667,47.92888889,Flathead
2061,-92.26095945,31.63353441,LaSalle
2062,-94.86875,32.12708,Rusk
2063,-83.0819,37.3164,Knott
2064,-82.68278001,29.61611,Gilchrist
2065,-83.30694463,31.00480885,Lowndes
2066,-83.97321569,32.40527323,Macon
2067,-80.74197,32.46417,Beaufort
2068,-158.1662903,21.4572964,Honolulu
2069,-79.2167,34.9833,Hoke
2070,-101.359177,36.498873,Hansford
2071,-83.80069025,32.74195607,Bibb
2072,-113.4078,42.9308,Blaine
2073,-87.2025,31.5297,Monroe
2074,-122.2280556,40.55694444,Shasta
2075,-109.3808333,33.57027778,Greenlee
2076,-80.3167,34,Sumter
2077,-93.79733,33.34165998,Miller
2078,-88.5831,30.8133,George
2079,-95.67381,30.20461,Montgomery
2080,-95.4248557,30.4285576,Montgomery
2081,-80.7639,33.36997,Orangeburg
2082,-88.9958,31.7311,Jones
2083,-79.73333,34.73332997,Marlboro
2084,-88.0475,34.3089,Marion
2085,-110.5394444,42.96,Sublette
2086,-93.38767,37.54611,Polk
2087,-97.87118953,30.8787551,Burnet
2088,-104.0413889,43.59333333,Custer
2089,-87.7078,30.6842,Baldwin
2090,-81.79,30.33,Duval
2091,-82.28858467,31.47257706,Pierce
2092,-119.9119444,37.49694444,Mariposa
2093,-87.685,35.2867,Wayne
2094,-102.5486812,37.09025493,Baca
2095,-88.529833,32.066844,Clarke
2096,-85.855,30.29,Bay
2097,-88.6647,32.9622,Noxubee
2098,-88.67,35.1,McNairy
2099,-89.898052,31.519064,Jefferson Davis
2100,-88.4478,30.6406,Jackson
2101,-82.42541752,31.40981774,Ware
2102,-79.8,34.1333,Florence
2103,-103.3870131,37.8108807,Bent
2104,-93.28,32.2867,Bienville
2105,-110.04256,33.49919,Gila
2106,-78.13740999,34.45503001,Pender
2107,-82.3975,29.80139001,Alachua
2108,-81.855621,33.349262,Aiken
2109,-81.60991,33.6253,Aiken
2110,-91.81747,45.999689,Washburn
2111,-81.53223,26.20444,Collier
2112,-89.404153,33.751653,Calhoun
2113,-110.7672222,42.18222222,Lincoln
2114,-97.03,37.62,Butler
2115,-79.65029,34.87181,Richmond
2116,-85.3983,35.2017,Marion
2117,-74.11697998,40.00741998,Ocean
2118,-119.35421,45.21437,Morrow
2119,-92.34113,31.78039,LaSalle
2120,-81.51,26.33,Collier
2121,-97.74061,30.70457998,Williamson
2122,-79.1265,35.48105,Lee
2123,-116.3428611,44.92475908,Adams
2124,-93.66693,31.47827,Sabine
2125,-74.6224,40.9685,Morris
2126,-81.904396,39.974617,Muskingum
2127,-116.6319444,32.67611111,San Diego
2128,-94.0281,33.8417,Sevier
2129,-82.75735334,33.69683867,Wilkes
2130,-91.48250698,39.62075305,Ralls
2131,-121.0569444,35.51611111,San Luis Obispo
2132,-84.16558241,32.03096128,Sumter
2133,-91.115136,31.293991,Wilkinson
2134,-91.99715,36.69465,Howell
2135,-92.82368001,34.6977,Saline
2136,-95.39999999,30.28332998,Montgomery
2137,-93.71,36.4222,Carroll
2138,-79.54202,35.29483,Moore
2139,-104.87454,37.7112,Huerfano
2140,-74.489284,42.483347,Schoharie
2141,-89.7852778,30.0619444,Orleans
2142,-93.7886,33.6644,Hempstead
2143,-85.2889,33.7617,Haralson
2144,-71.1417572,43.4633275,Strafford
2145,-80.6733,26.0522,Broward
2146,-97.1489516,33.5016222,Cooke
2147,-88.26676,30.62544,Mobile
2148,-160.2978,64.1211,Nome
2149,-80.58779,36.05675,Yadkin
2150,-86.11722997,30.94167001,Walton
2151,-123.9011111,41.38194444,Humboldt
2152,-83.64593998,37.57578999,Lee
2153,-82.59086423,33.48197981,McDuffie
2154,-90.5167,31.5156,Lincoln
2155,-79,35.0167,Cumberland
2156,-107.1967,42.2594,Carbon
2157,-80.75947,32.99364,Colleton
2158,-97.89814,28.92073,Karnes
2159,-80.60941001,32.81559999,Colleton
2160,-95.56193999,32.18722002,Henderson
2161,-81.4253,33.455,Aiken
2162,-98.09215,29.26558,Wilson
2163,-83.41386998,37.77726001,Wolfe
2164,-86.2975,33.4081,Talladega
2165,-80.8428,33.3942,Orangeburg
2166,-95.20185999,30.99782998,Trinity
2167,-94.86047,36.43091998,Delaware
2168,-101.351624,32.283105,Howard
2169,-94.7086667,33.054,Morris
2170,-91.81450001,33.26611999,Ashley
2171,-83.20884419,43.13962957,Lapeer
2172,-101.485176,36.05243,Hutchinson
2173,-94.94391019,35.1927377,Haskell
2174,-86.36995,33.36421,Shelby
2175,-79.01667,34.03333,Horry
2176,-83.51400001,38.22948999,Rowan
2177,-79.65,35.2833,Moore
2178,-109.23547,35.78272,Apache
2179,-73.583416,44.658011,Clinton
2180,-83.65540633,31.09504553,Colquitt
2181,-87.0475,33.2097,Bibb
2182,-123.4277778,41.79972222,Siskiyou
2183,-89.979554,31.221161,Marion
2184,-88.6347,31.9758,Clarke
2185,-120.2788889,37.01805555,Madera
2186,-81.0869,34.7458,Chester
2187,-88.8361,31.6828,Wayne
2188,-92.175,36.205,Baxter
2189,-93.57926,32.94696,Bossier
2190,-89.5031,31.4011,Lamar
2191,-84.65165998,35.83,Roane
2192,-85.43250206,34.38807694,Chattooga
2193,-81.42675629,38.0544974,Kanawha
2194,-106.287778,37.3297222,Conejos
2195,-80,33.1833,Berkeley
2196,-82.27857951,33.22994594,Jefferson
2197,-120.5380556,35.35305555,San Luis Obispo
2198,-84.0786,37.6061,Estill
2199,-85.33441007,33.88992781,Haralson
2200,-82.28484,36.91850001,Russell
2201,-72.2889686,41.9848183,Tolland
2202,-70.782555,43.0580748,Rockingham
2203,-81.459,39.730516,Noble
2204,-91.2086,32.5156,Madison
2205,-92.37610002,34.5612,Saline
2206,-79.27433333,37.26347222,Campbell
2207,-90.0883,33.3142,Carroll
2208,-87.2231,33.6511,Walker
2209,-81.87,28.32,Polk
2210,-71.4364742,43.0709266,Merrimack
2211,-96.7183,36.608,Osage
2212,-87.20602,33.7526,Walker
2213,-93.33909814,48.48739514,Koochiching
2214,-79.95,33.2,Berkeley
2215,-95.08472,32.34527999,Smith
2216,-80.71444,28.06110998,Brevard
2217,-114.8766667,46.17666667,Idaho
2218,-119.7561111,36.90305555,Fresno
2219,-79.49806,34.98256,Scotland
2220,-89.959773,32.277267,Rankin
2221,-86.8794,31.4011,Conecuh
2222,-95.06387965,34.81513493,Latimer
2223,-98.13609,29.51998,Guadalupe
2224,-94.8323994,32.1496905,Rusk
2225,-78.5117,34.425,Bladen
2226,-93.67824998,36.35994998,Carroll
2227,-89.9003,32.0103,Simpson
2228,-80.95000001,34.73332997,Chester
2229,-95.33969997,34.94989997,Latimer
2230,-76.0024,42.7248,Cortland
2231,-89.021998,32.560276,Newton
2232,-92.63801,34.54863,Saline
2233,-90.81603609,43.40624861,Crawford
2234,-94.84792001,32.31875001,Rusk
2235,-94.51537346,32.53945398,Harrison
2236,-88.9189,32.3586,Newton
2237,-78.53333001,38.52499999,Page
2238,-93.76759,38.31576,Henry/Rives
2239,-74.99583,39.7875,Camden
2240,-89.2294,32.785,Neshoba
2241,-94.184066,46.393241,Crow Wing
2242,-90.1297,31.8,Simpson
2243,-78.8333,35.05,Cumberland
2244,-86.82264,33.82006,Jefferson
2245,-95.35730002,34.94989997,Latimer
2246,-98.38155998,30.03772999,Blanco
2247,-94.7775704,31.94048,Rusk
2248,-93.21770997,33.95177997,Clark
2249,-86.73575,33.89167,Blount
2250,-81.09,28.5,Orange
2251,-87.29515,35.2317,Lawrence
2252,-81.47804831,32.12922952,Bryan
2253,-85.3870246,34.56690453,Chattooga
2254,-81.50423857,39.20296211,Wood
2255,-81.25,28.17,Osceola
2256,-79.34521,34.77858,Scotland
2257,-96.59042358,40.26013947,Gage
2258,-95.27292,32.28125,Smith
2259,-120.41825,47.36364,Chelan
2260,-95.3581,35.0219,Latimer
2261,-93.71111001,35.21603,Logan
2262,-95.22291998,32.16874999,Smith
2263,-109.3811111,31.9075,Cochise
2264,-82.4147,34.7111,Greenville
2265,-84.4475,35.99917,Morgan
2266,-98.417587,32.493848,Erath
2267,-88.6247,32.2492,Lauderdale
2268,-89.2194,31.5736,Jones
2269,-80.84166998,27.43806,Okeechobee
2270,-90.8361,31.1303,Amite
2271,-116.9844,32.5683,San Diego
2272,-110.2698,33.6334,Gila
2273,-89.8239,32.7411,Madison
2274,-95.6147,34.4686,Pushmataha
2275,-93.128,32.793,Claiborne
2276,-80.27,26.85,Palm Beach
2277,-79.1,35.2833,Harnett
2278,-113.2636,37.3622,Washington
2279,-93.0458,34.3053,Hot Spring
2280,-79.1167,35.2833,Harnett
2281,-85.0442,32.1872,Russell
2282,-88.8058,33.0875,Noxubee
2283,-97.91488299,30.702738,Williamson
2284,-85.48555,30.30528,Bay
2285,-96.22789517,32.70902386,Kaufman
2286,-92.64204,34.34096,Grant
2287,-85.4997,34.0508,Cherokee
2288,-79.23014,34.7448,Robeson
2289,-83.00587,37.46245,Knott
2290,-120.9439,44.9217,Wasco
2291,-83.39166998,35.91832999,Sevier
2292,-84.7639,32.3044,Chattahoochee
2293,-73.90716081,41.52887026,Dutchess
2294,-94.2706,33.7719,Little River
2295,-119.6056,37.7558,Mariposa
2296,-94.9437,30.72419001,Polk
2297,-81.5125,31.7722,Liberty
2298,-88.0467,30.845,Mobile
2299,-78.93713,34.398,Columbus
2300,-89.7272,34.3803,Panola
2301,-88.0483,31.1367,Mobile
2302,-89.979509,32.90715,Holmes
2303,-86.47535,32.17607,Lowndes
2304,-82.96388999,34.74119,Oconee
2305,-97.20912001,31.64806998,McLennan
2306,-79.75758,34.58062,Marlboro
2307,-80.29900001,34.00868999,Sumter
2308,-95.84014,30.21167,Waller
2309,-89.344791,32.027929,Smith
2310,-89.842259,32.626184,Madison
2311,-94.95466999,35.78647999,Cherokee
2312,-81.3667,33.4667,Barnwell
2313,-77.44167001,37.84999999,Hanover
2314,-92.33644684,31.51153698,Grant
2315,-103.0417,44.1617,Meade
2316,-95.07522444,34.89266595,Latimer
2317,-81.5789,30.585,Nassau
2318,-88.48,35.0333,McNairy
2319,-92.74581,30.97692,Rapides
2320,-93.58411,36.92973,Stone
2321,-101.270599,34.04697,Floyd
2322,-94.763204,31.379792,Angelina
2323,-75.277052,44.194782,St. Lawrence
2324,-78.81666998,33.90000002,Horry
2325,-97.78233998,32.99950999,Wise
2326,-103.5497,43.39760999,Fall River
2327,-79.64291,34.86101,Richmond
2328,-83.09397356,31.07101374,Lanier
2329,-111.5333333,34.06833333,Yavapai
2330,-91.4914,36.4039,Fulton
2331,-79.39783,36.5271,Caswell
2332,-95.87281,30.30532,Grimes
2333,-115.74,48.745,Lincoln
2334,-94.54375001,32.55208,Harrison
2335,-81.67,26.65,Lee
2336,-74.6549,41.7896,Sullivan
2337,-79.84656,34.19484,Florence
2338,-85.06715356,31.90403089,Quitman
2339,-88.4767,35.9367,Carroll
2340,-82.8167,35.1167,Transylvania
2341,-81.50423857,39.20296211,Wood
2342,-98.4851315,33.9474291,Wichita
2343,-93.5907,33.98399998,Pike
2344,-93.65295997,31.21416997,Sabine
2345,-80.8017,33.9864,Richland
2346,-94.95862002,32.69456002,Upshur
2347,-121.809963,47.885491,Snohomish
2348,-115.4872222,46.07083333,Idaho
2349,-85.5267,33.5453,Cleburne
2350,-72.8967684,41.3959304,New Haven
2351,-93.3011,33.0942,Columbia
2352,-79.19316999,37.10449999,Campbell
2353,-93.4094,36.1686,Carroll
2354,-89.8206,34.2492,Panola
2355,-94,32.8553,Caddo
2356,-83.5633,36.8389,Bell
2357,-88.6931,30.5506,Jackson
2358,-158.1130524,21.5619431,Honolulu
2359,-95.21143,32.29286,Smith
2360,-102.1037,43.13285997,Bennett
2361,-85.715,33.9131,Calhoun
2362,-112.4060024,41.250332,Box Elder
2363,-82.23016001,36.90533,Russell
2364,-98.350974,29.76951632,Comal
2365,-95.27917,34.48033,Pushmataha
2366,-93.23,33.22,Columbia
2367,-95.6456,34.8475,Pittsburg
2368,-96.39819201,32.05584759,Navarro
2369,-94.59961998,31.03589997,Tyler
2370,-82.12217082,30.84984457,Charlton
2371,-94.96875,32.46874998,Gregg
2372,-83.9078,34.6697,Lumpkin
2373,-86.2639,33.715,St. Clair
2374,-83.04227447,31.11314192,Lanier
2375,-95.64021919,34.36446195,Pushmataha
2376,-85.37541621,34.1035603,Floyd
2377,-112.9380556,43.97055556,Butte
2378,-82.89049998,36.68932998,Scott
2379,-95.13455,32.34744,Smith
2380,-95.41935,33.733477,Lamar
2381,-120.5119444,37.35388888,Merced
2382,-92.10729,34.14801001,Jefferson
2383,-83.20903,37.369678,Perry
2384,-79.0617,35.435,Lee
2385,-80.50864,34.98677998,Union
2386,-80.70766,32.73734,Colleton
2387,-82.9667,35.5667,Haywood
2388,-79.53263,35.00304,Scotland
2389,-92.00934,35.01553,Lonoke
2390,-94.22310375,45.71538479,Benton
2391,-85.20000002,30.31305998,Calhoun
2392,-85.39696049,34.30103928,Chattooga
2393,-89.272009,31.931747,Jasper
2394,-78.6667,34.9667,Cumberland
2395,-101.4705336,32.3009292,Howard
2396,-103.2558594,42.58493805,Dawes
2397,-84.08883996,30.89525189,Grady
2398,-94.83066894,36.22387304,Delaware
2399,-108.2625,35.16722222,Cibola
2400,-94.6167989,33.5079862,Bowie
2401,-71.9158,42.8129,Hillsborough
2402,-78.1,34.4833,Pender
2403,-88.4094,34.8069,Alcorn
2404,-78.95,35.2667,Harnett
2405,-88.52532,30.488078,Jackson
2406,-97.19571,31.62813999,McLennan
2407,-87.01351,33.47307,Jefferson
2408,-79.54832998,34.35082997,Dillon
2409,-94.31939,32.62011,Harrison
2410,-96.86817,41.05903,Saunders
2411,-83.93361111,37.45222222,Jackson
2412,-148.1627,64.79907,Fairbanks North Star
2413,-94.371185,32.728953,Marion
2414,-89.4217,35.0233,Fayette
